"","CLASS_NAME","Band1","Band2","Band3","Band4"
"1","Agriculture",0.0672921612858772,0.0845979824662209,0.129287600517273,0.210485592484474
"2","Agriculture",0.0419999957084656,0.0520999953150749,0.0427999943494797,0.229699984192848
"3","Agriculture",0.0357999950647354,0.0421999990940094,0.0329999998211861,0.227199986577034
"4","Agriculture",0.0469964891672134,0.0601987689733505,0.0573957078158855,0.227578923106194
"5","Agriculture",0.0362944453954697,0.044292226433754,0.0321901701390743,0.251982510089874
"6","Agriculture",0.0499971844255924,0.0836968049407005,0.0745954215526581,0.326689451932907
"7","Agriculture",0.0597976073622704,0.0743950605392456,0.0982964113354683,0.166288763284683
"8","Agriculture",0.0580994635820389,0.0701937898993492,0.0842921212315559,0.200577810406685
"9","Agriculture",0.0549999922513962,0.0712999925017357,0.0887999981641769,0.207699984312057
"10","Agriculture",0.0573976822197437,0.0614959411323071,0.0818928107619286,0.134887307882309
"11","Agriculture",0.059799998998642,0.0751999989151955,0.111199997365475,0.209699988365173
"12","Agriculture",0.0726984143257141,0.0863985270261765,0.107493676245213,0.171580374240875
"13","Agriculture",0.0389999970793724,0.0504999980330467,0.0418999940156937,0.228200003504753
"14","Agriculture",0.0573976822197437,0.0751984417438507,0.0850833356380463,0.202498152852058
"15","Agriculture",0.0483999997377396,0.0575999990105629,0.0531999990344048,0.229399994015694
"16","Agriculture",0.0626957714557648,0.0736931934952736,0.0919855087995529,0.178587257862091
"17","Agriculture",0.0533992126584053,0.0630932524800301,0.072991281747818,0.186981931328773
"18","Agriculture",0.0502974689006805,0.0638966783881187,0.0568829141557217,0.268786668777466
"19","Agriculture",0.0636921748518944,0.0804983898997307,0.112996608018875,0.227375403046608
"20","Agriculture",0.0386963076889515,0.0461913757026196,0.0374886766076088,0.240475326776505
"21","Agriculture",0.0609999895095825,0.0734999924898148,0.109899990260601,0.185799986124039
"22","Agriculture",0.0474990010261536,0.0563992522656918,0.047789953649044,0.217594861984253
"23","Agriculture",0.0621975474059582,0.0804983898997307,0.10009603947401,0.197398021817207
"24","Agriculture",0.0626957714557648,0.0757985636591911,0.104399085044861,0.178574904799461
"25","Agriculture",0.0367999970912933,0.0491999983787537,0.0336000025272369,0.265900015830994
"26","Agriculture",0.0609933584928513,0.0700921043753624,0.0864830166101456,0.146283060312271
"27","Agriculture",0.0554916225373745,0.0635965690016747,0.0758859515190125,0.125183686614037
"28","Agriculture",0.0512981824576855,0.0589936040341854,0.0737995803356171,0.15097764134407
"29","Agriculture",0.068492092192173,0.0875943675637245,0.11449158936739,0.214987531304359
"30","Agriculture",0.0522988587617874,0.0649905800819397,0.0735996291041374,0.17928758263588
"31","Agriculture",0.0639954060316086,0.0780930146574974,0.10819773375988,0.166288763284683
"32","Agriculture",0.0483914166688919,0.0640999674797058,0.0589953027665615,0.251476913690567
"33","Agriculture",0.0404941141605377,0.0477934665977955,0.0376886017620564,0.229092195630074
"34","Agriculture",0.041299857199192,0.0535919889807701,0.044599574059248,0.287088096141815
"35","Agriculture",0.0482917837798595,0.0599906854331493,0.0611859932541847,0.201989442110062
"36","Agriculture",0.0593990944325924,0.0709971785545349,0.091394267976284,0.116280630230904
"37","Agriculture",0.0543956384062767,0.0646904855966568,0.0828924104571342,0.165678724646568
"38","Agriculture",0.0484999939799309,0.0615999922156334,0.058399997651577,0.231800004839897
"39","Agriculture",0.053299568593502,0.0604940764605999,0.0615859031677246,0.178180694580078
"40","Agriculture",0.0392984598875046,0.0478999279439449,0.0378885604441166,0.259094774723053
"41","Agriculture",0.0669974833726883,0.08139868080616,0.103486597537994,0.205576568841934
"42","Agriculture",0.0863959789276123,0.106998011469841,0.147986546158791,0.210180312395096
"43","Agriculture",0.0447999984025955,0.0594999939203262,0.0473999977111816,0.266200006008148
"44","Agriculture",0.06379184871912,0.0739933028817177,0.0942977517843246,0.16777728497982
"45","Agriculture",0.0352999940514565,0.0485999956727028,0.033100001513958,0.293900012969971
"46","Agriculture",0.0555999092757702,0.0623962208628654,0.0744950175285339,0.056783813983202
"47","Agriculture",0.0774980634450912,0.0803920552134514,0.102199696004391,0.192883253097534
"48","Agriculture",0.0474990010261536,0.0587951578199863,0.0605948232114315,0.192285433411598
"49","Agriculture",0.0650914236903191,0.0750967711210251,0.0869956389069557,0.185493558645248
"50","Agriculture",0.0650914236903191,0.0788915082812309,0.11368366330862,0.189283952116966
"51","Agriculture",0.0672963261604309,0.0786978900432587,0.107493676245213,0.17108453810215
"52","Agriculture",0.0527970679104328,0.0672992765903473,0.0713829919695854,0.195286899805069
"53","Agriculture",0.0459957830607891,0.061094231903553,0.061290331184864,0.228482022881508
"54","Agriculture",0.0343999937176704,0.0418999940156937,0.0292999986559153,0.258700013160706
"55","Agriculture",0.0453979633748531,0.0595937818288803,0.0511975325644016,0.218180030584335
"56","Agriculture",0.0392984598875046,0.046893198043108,0.0389838889241219,0.233887270092964
"57","Agriculture",0.054499514400959,0.0632916614413261,0.0737909078598022,0.115378886461258
"58","Agriculture",0.0603997893631458,0.0704986080527306,0.0979921519756317,0.179478526115417
"59","Agriculture",0.0526999980211258,0.0653999969363213,0.0758999958634377,0.186199992895126
"60","Agriculture",0.0596980005502701,0.0714957341551781,0.09769656509161,0.16298271715641
"61","Agriculture",0.0556995309889317,0.0729961842298508,0.0890907347202301,0.152794167399406
"62","Agriculture",0.0654942989349365,0.076698899269104,0.104390509426594,0.165996327996254
"63","Agriculture",0.0609933584928513,0.0709971785545349,0.0975924208760262,0.146486431360245
"64","Agriculture",0.0601999908685684,0.0759999975562096,0.0963999927043915,0.247799977660179
"65","Agriculture",0.0346999987959862,0.0450999960303307,0.0328999981284142,0.280499994754791
"66","Agriculture",0.0444999933242798,0.0665999948978424,0.0467999950051308,0.293999999761581
"67","Agriculture",0.0479971803724766,0.0600923411548138,0.0539967305958271,0.223699539899826
"68","Agriculture",0.0694927796721458,0.0794917419552803,0.107685171067715,0.193099215626717
"69","Agriculture",0.0406933836638927,0.055397342890501,0.0396880693733692,0.266484498977661
"70","Agriculture",0.0520996041595936,0.0672992765903473,0.0737995803356171,0.196177169680595
"71","Agriculture",0.0579955615103245,0.0690998360514641,0.0783895924687386,0.128083646297455
"72","Agriculture",0.0386949740350246,0.046393558382988,0.0375933460891247,0.243991628289223
"73","Agriculture",0.0495999976992607,0.0675999969244003,0.0687999948859215,0.22019998729229
"74","Agriculture",0.061495803296566,0.0711956396698952,0.0842834934592247,0.173182308673859
"75","Agriculture",0.0634971484541893,0.0788915082812309,0.108397878706455,0.2122792750597
"76","Agriculture",0.0401951968669891,0.0469948425889015,0.0400965064764023,0.232398852705956
"77","Agriculture",0.0368999987840652,0.0440999940037727,0.0309999976307154,0.260800004005432
"78","Agriculture",0.0506960190832615,0.0585918687283993,0.0503892786800861,0.228482022881508
"79","Agriculture",0.0432926006615162,0.0509928315877914,0.0406877137720585,0.231991857290268
"80","Agriculture",0.047295406460762,0.051694642752409,0.0475986488163471,0.175675243139267
"81","Agriculture",0.06379184871912,0.08139868080616,0.114691749215126,0.185684785246849
"82","Agriculture",0.0574973076581955,0.0663990080356598,0.0774940997362137,0.0792826563119888
"83","Agriculture",0.0682970434427261,0.0775943621993065,0.101183079183102,0.169799134135246
"84","Agriculture",0.0526974461972713,0.0662925913929939,0.0580999031662941,0.262681663036346
"85","Agriculture",0.0643982738256454,0.0810937881469727,0.119298920035362,0.202879965305328
"86","Agriculture",0.0388975627720356,0.0503964982926846,0.0504939258098602,0.197597458958626
"87","Agriculture",0.0652950778603554,0.0746951326727867,0.0880912765860558,0.180279418826103
"88","Agriculture",0.0422999933362007,0.0555999949574471,0.0449000000953674,0.241799995303154
"89","Agriculture",0.0542916543781757,0.0752952396869659,0.0660889148712158,0.254185795783997
"90","Agriculture",0.0366953611373901,0.0427951589226723,0.0338937975466251,0.218985021114349
"91","Agriculture",0.0417980402708054,0.0502909906208515,0.0419829823076725,0.224475860595703
"92","Agriculture",0.0624922513961792,0.0857936218380928,0.0926982834935188,0.198784455657005
"93","Agriculture",0.0612964928150177,0.0785914361476898,0.0986965000629425,0.212177351117134
"94","Agriculture",0.0595983527600765,0.0703921988606453,0.0843961834907532,0.155186131596565
"95","Agriculture",0.0519956834614277,0.0757985636591911,0.0609945990145206,0.302387684583664
"96","Agriculture",0.0394959077239037,0.0507971793413162,0.0454951897263527,0.227198883891106
"97","Agriculture",0.0617947727441788,0.0724975541234016,0.0984880179166794,0.145493939518929
"98","Agriculture",0.0607940293848515,0.0649953782558441,0.0833966135978699,0.117895141243935
"99","Agriculture",0.0572980232536793,0.0654987618327141,0.08269252628088,0.155784755945206
"100","Agriculture",0.0611968412995338,0.0772942900657654,0.104790538549423,0.188381090760231
"101","Agriculture",0.0497993156313896,0.0677930563688278,0.0674971044063568,0.236583516001701
"102","Agriculture",0.0660963952541351,0.079598143696785,0.105685912072659,0.188686817884445
"103","Agriculture",0.0397923141717911,0.0492987483739853,0.0380971543490887,0.244697362184525
"104","Agriculture",0.0456925630569458,0.0552956759929657,0.0531884580850601,0.209277302026749
"105","Agriculture",0.0781915634870529,0.0984987989068031,0.125296890735626,0.192985117435455
"106","Agriculture",0.0474990010261536,0.0658908486366272,0.0533968694508076,0.262986987829208
"107","Agriculture",0.0571941062808037,0.0595937818288803,0.0735909938812256,0.11677673459053
"108","Agriculture",0.073196567595005,0.0977924093604088,0.140886515378952,0.209379076957703
"109","Agriculture",0.0593990944325924,0.0779912993311882,0.107398182153702,0.196686282753944
"110","Agriculture",0.0469921678304672,0.061399158090353,0.0539967305958271,0.235286250710487
"111","Agriculture",0.0634971484541893,0.0755953267216682,0.108997508883476,0.167281687259674
"112","Agriculture",0.0701987743377686,0.0864953026175499,0.123593412339687,0.190886721014977
"113","Agriculture",0.0505964010953903,0.0615975856781006,0.0624899640679359,0.213397711515427
"114","Agriculture",0.0430976562201977,0.0556974299252033,0.0453992821276188,0.284493088722229
"115","Agriculture",0.0660963952541351,0.0829958096146584,0.0998876765370369,0.214186534285545
"116","Agriculture",0.0690985321998596,0.0781993046402931,0.101582765579224,0.169786646962166
"117","Agriculture",0.0465936176478863,0.0558958947658539,0.0553877390921116,0.20148116350174
"118","Agriculture",0.0803961977362633,0.0971969962120056,0.139789536595345,0.197080433368683
"119","Agriculture",0.0366999953985214,0.0418999940156937,0.033100001513958,0.196299985051155
"120","Agriculture",0.0366999953985214,0.0440999940037727,0.0355999991297722,0.212299987673759
"121","Agriculture",0.0478932335972786,0.0653923600912094,0.0497980378568172,0.271889418363571
"122","Agriculture",0.0493921488523483,0.0585918687283993,0.0666972696781158,0.163186222314835
"123","Agriculture",0.0655981823801994,0.0788915082812309,0.105894334614277,0.19467656314373
"124","Agriculture",0.0525978058576584,0.0696903690695763,0.0822840556502342,0.206276014447212
"125","Agriculture",0.0364999994635582,0.0433999970555305,0.0318000018596649,0.247099980711937
"126","Agriculture",0.0474990010261536,0.0607989579439163,0.0591952428221703,0.237893313169479
"127","Agriculture",0.0406963191926479,0.0558937899768353,0.036193985491991,0.309879273176193
"128","Agriculture",0.0463986545801163,0.0568978004157543,0.0470858104526997,0.300887197256088
"129","Agriculture",0.0555999092757702,0.0649905800819397,0.0782852247357368,0.164991572499275
"130","Agriculture",0.0619940273463726,0.0848933383822441,0.10649411380291,0.239076465368271
"131","Agriculture",0.107497707009315,0.112095475196838,0.14368437230587,0.226892024278641
"132","Agriculture",0.0665947124361992,0.08139868080616,0.0929935723543167,0.238987386226654
"133","Agriculture",0.0517999976873398,0.0764999985694885,0.0616999939084053,0.320600003004074
"134","Agriculture",0.0497993156313896,0.0654987618327141,0.0745991095900536,0.20187520980835
"135","Agriculture",0.0774980634450912,0.0940948650240898,0.134398609399796,0.218879640102386
"136","Agriculture",0.0617947727441788,0.0759970769286156,0.100495688617229,0.178180694580078
"137","Agriculture",0.0741972401738167,0.0848933383822441,0.117195352911949,0.200387194752693
"138","Agriculture",0.0463986545801163,0.061094231903553,0.0511975325644016,0.266382783651352
"139","Agriculture",0.0593990944325924,0.0741965398192406,0.0978967249393463,0.188075721263885
"140","Agriculture",0.0467972084879875,0.0686933547258377,0.0548835061490536,0.264194965362549
"141","Agriculture",0.0341999977827072,0.0428999960422516,0.0318999961018562,0.252800017595291
"142","Agriculture",0.0493921488523483,0.0653923600912094,0.0519887171685696,0.254999667406082
"143","Agriculture",0.0485993400216103,0.0570962354540825,0.0508933626115322,0.201187834143639
"144","Agriculture",0.063492938876152,0.0759970769286156,0.083283856511116,0.204584270715714
"145","Agriculture",0.0463986545801163,0.0600923411548138,0.0511975325644016,0.238096758723259
"146","Agriculture",0.0483984462916851,0.0725974142551422,0.0599940903484821,0.26629427075386
"147","Agriculture",0.0485993400216103,0.0575996115803719,0.0726955756545067,0.157183051109314
"148","Agriculture",0.0447914861142635,0.0545987337827682,0.0541967079043388,0.207878246903419
"149","Agriculture",0.0514931604266167,0.0599906854331493,0.0703832879662514,0.182479441165924
"150","Agriculture",0.054096695035696,0.0601987689733505,0.0753907188773155,0.11677673459053
"151","Agriculture",0.0491999983787537,0.0646999925374985,0.0564999952912331,0.246700003743172
"152","Agriculture",0.0456968806684017,0.0607989579439163,0.0458861812949181,0.262986987829208
"153","Agriculture",0.0429980009794235,0.0543906055390835,0.0417830646038055,0.248678788542747
"154","Agriculture",0.0640950500965118,0.0781993046402931,0.106390170753002,0.146181732416153
"155","Agriculture",0.0600965358316898,0.0777975916862488,0.0890907347202301,0.186587274074554
"156","Agriculture",0.0364999994635582,0.0448999926447868,0.0342999994754791,0.240799978375435
"157","Agriculture",0.0369999930262566,0.0434999987483025,0.0340999960899353,0.229399994015694
"158","Agriculture",0.0368999987840652,0.0438999980688095,0.034400001168251,0.236899986863136
"159","Agriculture",0.0741972401738167,0.0881990790367126,0.122697710990906,0.20047602057457
"160","Agriculture",0.0595983527600765,0.0698936954140663,0.0920898988842964,0.166492342948914
"161","Agriculture",0.0484953820705414,0.0612926930189133,0.0569957569241524,0.230694800615311
"162","Agriculture",0.0753932446241379,0.0909922271966934,0.119394153356552,0.175586834549904
"163","Agriculture",0.0596980005502701,0.0823909938335419,0.0795892924070358,0.273797065019608
"164","Agriculture",0.0412955358624458,0.0494923777878284,0.0402878522872925,0.245091840624809
"165","Agriculture",0.0590915381908417,0.0736979693174362,0.0906988680362701,0.164280354976654
"166","Agriculture",0.063492938876152,0.0771926939487457,0.119690515100956,0.195096060633659
"167","Agriculture",0.0633932948112488,0.0774927213788033,0.104886315762997,0.190276339650154
"168","Agriculture",0.0469921678304672,0.0612926930189133,0.0589953027665615,0.210383787751198
"169","Agriculture",0.0621975474059582,0.0760986506938934,0.108893394470215,0.202282175421715
"170","Agriculture",0.0738983750343323,0.0868924111127853,0.117899239063263,0.193595260381699
"171","Agriculture",0.0613961517810822,0.0749903470277786,0.0992959514260292,0.132485136389732
"172","Agriculture",0.0366999953985214,0.0437999963760376,0.0340999960899353,0.228000000119209
"173","Agriculture",0.0633932948112488,0.0763987153768539,0.0991919189691544,0.158480629324913
"174","Agriculture",0.0385966636240482,0.0452959276735783,0.0360890999436378,0.237588122487068
"175","Agriculture",0.0514931604266167,0.0649905800819397,0.0771983563899994,0.190085247159004
"176","Agriculture",0.0479971803724766,0.0583982467651367,0.0624899640679359,0.166887402534485
"177","Agriculture",0.0617947727441788,0.0752952396869659,0.112092018127441,0.203083381056786
"178","Agriculture",0.0682928860187531,0.0832958891987801,0.104990929365158,0.187478616833687
"179","Agriculture",0.051198560744524,0.0650970339775085,0.0614902228116989,0.206784799695015
"180","Agriculture",0.0530959963798523,0.0575996115803719,0.0657847300171852,0.107886478304863
"181","Agriculture",0.0359999984502792,0.0454999953508377,0.0333999991416931,0.253899991512299
"182","Agriculture",0.0593990944325924,0.0773910954594612,0.100487574934959,0.216297462582588
"183","Agriculture",0.0595983527600765,0.074699878692627,0.0901945978403091,0.160083174705505
"184","Agriculture",0.068492092192173,0.0857936218380928,0.12418520450592,0.213677912950516
"185","Agriculture",0.0511999949812889,0.0683999955654144,0.0733999982476234,0.22699998319149
"186","Agriculture",0.0379999950528145,0.0464999973773956,0.0358999967575073,0.2449000030756
"187","Agriculture",0.0579998530447483,0.0658908486366272,0.0885866656899452,0.154677465558052
"188","Agriculture",0.0489978678524494,0.0643951967358589,0.0575955472886562,0.262580007314682
"189","Agriculture",0.0469964891672134,0.0525997392833233,0.0453992821276188,0.211083278059959
"190","Agriculture",0.0522945821285248,0.0696903690695763,0.0624985583126545,0.262694299221039
"191","Agriculture",0.0585976131260395,0.0707987323403358,0.0954974815249443,0.157284826040268
"192","Agriculture",0.0628993287682533,0.0731994360685349,0.0951845571398735,0.159383207559586
"193","Agriculture",0.0441936701536179,0.0579965189099312,0.0575955472886562,0.187084227800369
"194","Agriculture",0.0466975755989552,0.0567961446940899,0.059299498796463,0.214581027626991
"195","Agriculture",0.041399497538805,0.0457993112504482,0.0372887253761292,0.2416962236166
"196","Agriculture",0.0473993420600891,0.0587951578199863,0.0516845472157001,0.226497486233711
"197","Agriculture",0.0599968992173672,0.0660941451787949,0.0737909078598022,0.157781332731247
"198","Agriculture",0.0354999974370003,0.0461999997496605,0.0312000010162592,0.281399995088577
"199","Agriculture",0.0477999970316887,0.0692999958992004,0.051599994301796,0.316300004720688
"200","Agriculture",0.0368999987840652,0.0420999974012375,0.0307000000029802,0.239700004458427
"201","Agriculture",0.0469964891672134,0.0599906854331493,0.0524842627346516,0.236290827393532
"202","Agriculture",0.0543999001383781,0.0678946599364281,0.0648976936936378,0.215585470199585
"203","Agriculture",0.044995091855526,0.0575996115803719,0.0449994690716267,0.241988778114319
"204","Agriculture",0.0570944771170616,0.0717957839369774,0.091785617172718,0.215585470199585
"205","Agriculture",0.0342929437756538,0.0391985327005386,0.031797531992197,0.213089913129807
"206","Agriculture",0.0687995851039886,0.0881943702697754,0.119586169719696,0.250395655632019
"207","Agriculture",0.0608937479555607,0.0716989934444427,0.0954890996217728,0.138181567192078
"208","Agriculture",0.0642985478043556,0.0799950733780861,0.109684705734253,0.205779999494553
"209","Agriculture",0.0578915737569332,0.0709971785545349,0.0915941447019577,0.166199624538422
"210","Agriculture",0.0358999967575073,0.0436999946832657,0.032600000500679,0.246299996972084
"211","Agriculture",0.0523985214531422,0.0634997859597206,0.0734866484999657,0.164381712675095
"212","Agriculture",0.0405999943614006,0.0500999987125397,0.0380000025033951,0.277700006961823
"213","Agriculture",0.0346999987959862,0.0458999946713448,0.0301000010222197,0.294699996709824
"214","Agriculture",0.0537977702915668,0.0617960393428802,0.0744950175285339,0.144375145435333
"215","Agriculture",0.0363948792219162,0.043494924902916,0.0326939933001995,0.230991318821907
"216","Agriculture",0.0642985478043556,0.0819940567016602,0.119994536042213,0.212990686297417
"217","Agriculture",0.0481921583414078,0.0574979744851589,0.054987832903862,0.179579839110374
"218","Agriculture",0.0425994694232941,0.0541921593248844,0.0405834428966045,0.271189868450165
"219","Agriculture",0.0592952035367489,0.0680931285023689,0.0880912765860558,0.151675775647163
"220","Agriculture",0.0343999937176704,0.0423999950289726,0.0314000025391579,0.23139999806881
"221","Agriculture",0.0718927606940269,0.0863985270261765,0.119586169719696,0.189882054924965
"222","Agriculture",0.0334999933838844,0.0407999977469444,0.0320999994874001,0.23259998857975
"223","Agriculture",0.0462990291416645,0.0619945228099823,0.0481984727084637,0.246274903416634
"224","Agriculture",0.0590958259999752,0.0755905583500862,0.105790220201015,0.18007592856884
"225","Agriculture",0.0424998290836811,0.055397342890501,0.0527885258197784,0.238377243280411
"226","Agriculture",0.061495803296566,0.0762971118092537,0.0978881493210793,0.166976973414421
"227","Agriculture",0.0648964419960976,0.0800966396927834,0.112483948469162,0.212990686297417
"228","Agriculture",0.0542916543781757,0.0680931285023689,0.0769899636507034,0.185176372528076
"229","Agriculture",0.0430976562201977,0.0512929037213326,0.0438954345881939,0.201786354184151
"230","Agriculture",0.0473993420600891,0.0583982467651367,0.0576913356781006,0.2188920378685
"231","Agriculture",0.0424998290836811,0.0561959631741047,0.0427913926541805,0.237689614295959
"232","Agriculture",0.0379988811910152,0.0552982613444328,0.0467981323599815,0.270195722579956
"233","Agriculture",0.0539970435202122,0.0685916766524315,0.0801975652575493,0.184680327773094
"234","Agriculture",0.046294704079628,0.0592937096953392,0.054987832903862,0.246376752853394
"235","Agriculture",0.0458999946713448,0.0645999982953072,0.0534999966621399,0.269400000572205
"236","Agriculture",0.0451986864209175,0.0574979744851589,0.0420873239636421,0.288995653390884
"237","Agriculture",0.0398962683975697,0.051394559442997,0.0390882082283497,0.25957840681076
"238","Agriculture",0.0590958259999752,0.0709971785545349,0.0926982834935188,0.141679242253304
"239","Agriculture",0.0489978678524494,0.0547971650958061,0.0546836815774441,0.182276085019112
"240","Agriculture",0.0473999977111816,0.0589999929070473,0.060199998319149,0.211299985647202
"241","Agriculture",0.0620978996157646,0.072599284350872,0.0872999206185341,0.149882763624191
"242","Agriculture",0.0536938197910786,0.0653971284627914,0.0779983326792717,0.177583768963814
"243","Agriculture",0.0448954552412033,0.0564960464835167,0.0552834458649158,0.210778281092644
"244","Agriculture",0.0613961517810822,0.0745934769511223,0.092585563659668,0.125183686614037
"245","Agriculture",0.0851960480213165,0.0988911762833595,0.129983052611351,0.189983710646629
"246","Agriculture",0.0385999977588654,0.052899993956089,0.0419999957084656,0.250300019979477
"247","Agriculture",0.0392984598875046,0.0477934665977955,0.0375843234360218,0.230796545743942
"248","Agriculture",0.0409966185688972,0.0499957278370857,0.0423915237188339,0.235896438360214
"249","Agriculture",0.0392984598875046,0.049695648252964,0.0378885604441166,0.27079564332962
"250","Agriculture",0.0434918813407421,0.0562976002693176,0.0449907928705215,0.278897315263748
